bmi,gender,is_training,name,image_path,split,image_index,pair_id,pair_position,bmi_class,exists,readable,width,height,aspect_ratio,mode,file_size_kb,brightness_mean,contrast_std,blur_score,exact_md5,avg_hash,error
44.2806752331,Female,1,img_988.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_988.bmp,train,988,494,first_in_pair,very_severely_obese,True,True,448.0,639.0,0.701095461658842,RGB,838.740234375,129.3991832942097,75.51396889589893,89.33097076416016,5e97a2a1f7d8776737703b4e28d5b6b9,1011000000111110011111000111110011111100011110000001000010000000,
35.4245401864,Female,1,img_989.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_989.bmp,train,989,494,second_in_pair,severely_obese,True,True,430.0,664.0,0.6475903614457831,RGB,837.833984375,107.07335738302045,62.800219392861855,42.95735168457031,41b5baab7c725807c8f2bb69fc54fef9,0111111100111111011111100111110001111100011110000000000000000000,
32.4461538462,Female,1,img_990.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_990.bmp,train,990,495,first_in_pair,moderately_obese,True,True,171.0,204.0,0.8382352941176471,RGB,102.849609375,79.33353399839469,42.275416290030485,48.19183349609375,6c791f704feaf73ecfcfe3e444032eb1,0001111000111111000000110111110101111100001111101001100011000001,
24.459408284,Female,1,img_991.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_991.bmp,train,991,495,second_in_pair,normal,True,True,154.0,201.0,0.7661691542288557,RGB,91.130859375,119.65374426568457,54.7875939960068,111.09922790527344,30b65181375bc76463bf34c1aad7651f,0000001100111110001111100111111011111111011110110100100001100000,
40.1714285714,Male,1,img_992.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_992.bmp,train,992,496,first_in_pair,very_severely_obese,True,True,140.0,155.0,0.9032258064516129,RGB,63.626953125,135.3483410138249,52.83926146860215,486.5416564941406,4cf7354bfae3123f3eccf7a243c8554e,0000001101100001101100011010000111100011111000111100000110000000,
34.4326530612,Male,1,img_993.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_993.bmp,train,993,496,second_in_pair,moderately_obese,True,True,141.0,165.0,0.8545454545454545,RGB,68.373046875,140.01242209327316,56.77657464796805,449.5157775878906,d35bd96926a2da485eb222d721e33783,0000001100011111100001111100001111001111110001110000010000000100,
34.698117539,Female,1,img_994.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_994.bmp,train,994,497,first_in_pair,moderately_obese,True,True,137.0,178.0,0.7696629213483146,RGB,71.669921875,107.82777003198557,95.8895843006589,146.5475311279297,e6c9bfb017656a6fd60fcca89af2a7cf,1111111111000111100000111000001100000001000000010000000100000000,
26.6287878788,Female,1,img_995.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_995.bmp,train,995,497,second_in_pair,overweight,True,True,101.0,127.0,0.7952755905511811,RGB,37.755859375,116.29204022764482,42.91305227016675,92.8703842163086,d15ac36dd554b3749967daeea65263d7,1111111111001111100011111000101110000110100001001000000010000000,
32.074985122,Male,1,img_996.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_996.bmp,train,996,498,first_in_pair,moderately_obese,True,True,133.0,165.0,0.806060606060606,RGB,64.505859375,131.49756208703576,39.77600997110906,109.92008972167969,e86e89e047462dd3a6576bd2e51e87a7,1111111011011111110100011000000011001110110011101110000011000000,
26.4967268399,Male,1,img_997.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_997.bmp,train,997,498,second_in_pair,overweight,True,True,227.0,289.0,0.7854671280276817,RGB,193.095703125,114.91692453089036,45.19347060028091,38.8889274597168,933ef62bf7bc260adb8c1d9359aa9645,1100000011001100110111001100100011100111111000111110000010000000,
40.8481445312,Female,1,img_998.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_998.bmp,train,998,499,first_in_pair,very_severely_obese,True,True,430.0,465.0,0.9247311827956989,RGB,586.751953125,152.91354838709677,59.33711731589207,50.36699676513672,77db067a7913f0cfee66daf4193a65c6,0011100001111100011111001110000011101001111000011111000001100000,
33.9829101562,Female,1,img_999.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_999.bmp,train,999,499,second_in_pair,moderately_obese,True,True,354.0,471.0,0.7515923566878981,RGB,489.451171875,78.12266244437248,34.99659178014183,23.020069122314453,28f2d7f9daa76c2563dc6faf21af5dd1,1100011111011011100011011000100110000010100001001000000110000000,
42.2408267906,Male,1,img_1000.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1000.bmp,train,1000,500,first_in_pair,very_severely_obese,True,True,232.0,241.0,0.9626556016597511,RGB,163.857421875,87.36290957218486,36.99676726979267,18.74712371826172,7b67042d15dd1c4d6eef93244d992892,1100000011001000111001001100011011000011110000011100000111001001,
36.045505528,Male,1,img_1001.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1001.bmp,train,1001,500,second_in_pair,severely_obese,True,True,143.0,198.0,0.7222222222222222,RGB,83.583984375,71.88256692802148,51.599384218773146,211.79681396484375,f2f132d92a3ab64e44f02f4750391d80,1100000111011101101111101101101111111111100000010000000000000100,
31.1667387543,Male,1,img_1002.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1002.bmp,train,1002,501,first_in_pair,moderately_obese,True,True,238.0,262.0,0.9083969465648855,RGB,243.630859375,88.46739688241709,50.66999542810233,305.905029296875,15552c6d2e461e7e39a47f6e97e912e2,0000000100000001100000010011111110111111110111101111111111011111,
23.5650951557,Male,1,img_1003.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1003.bmp,train,1003,501,second_in_pair,normal,True,True,222.0,236.0,0.940677966101695,RGB,204.708984375,90.0171781951443,64.05974753903227,459.90771484375,0b9bed5ad860bc0e58dedbb95a3327ab,1100000110000001100010011111111111000111110001110000000000000000,
43.22298953,Female,1,img_1004.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1004.bmp,train,1004,502,first_in_pair,very_severely_obese,True,True,482.0,651.0,0.7403993855606759,RGB,920.607421875,119.72692187569714,58.26968400854251,192.90187072753906,db1ef05709b3b78163b5dad5b2c3a628,0000001100011001001111000011110001111110011111000011100101101011,
29.1285364224,Female,1,img_1005.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1005.bmp,train,1005,502,second_in_pair,overweight,True,True,488.0,670.0,0.7283582089552239,RGB,957.943359375,130.8136622216785,73.81021315905872,123.83138275146484,bbd7294bcdc5b8d34f12185dcc2af9d6,0100011100111101001111000011111000111110000111000000100100000011,
29.285855981,Male,1,img_1006.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1006.bmp,train,1006,503,first_in_pair,overweight,True,True,368.0,440.0,0.8363636363636363,RGB,474.427734375,133.14281744071147,68.6071457955815,74.16098022460938,6bed78fe7bed78b0e6a825d9907e843e,1110001111000001110000011100001111000011110000011100000010000000,
22.3130331283,Male,1,img_1007.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1007.bmp,train,1007,503,second_in_pair,normal,True,True,270.0,334.0,0.8083832335329342,RGB,264.904296875,119.24127300953649,60.3108628827124,246.72999572753906,44695b0a75bf0ac6f9d852fd6ae7f651,0000000100001001001111001011110110111111001111011011111100111000,
46.6275510204,Female,1,img_1008.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1008.bmp,train,1008,504,first_in_pair,very_severely_obese,True,True,212.0,249.0,0.8514056224899599,RGB,154.705078125,100.83126847010685,40.40333283486677,46.7401123046875,ca7b88ff995907d6f81d7d56b1f19501,1100011110011011001111110011110100111101001111010001100100011000,
37.3020408163,Female,1,img_1009.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1009.bmp,train,1009,504,second_in_pair,severely_obese,True,True,209.0,257.0,0.8132295719844358,RGB,157.666015625,125.4082065794128,60.087014777725685,344.22601318359375,78241ab019bc046822dd9c706eaa88f0,1111111111011111101111011000100110111100101111001001100010001000,
56.277970679,Male,1,img_1010.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1010.bmp,train,1010,505,first_in_pair,very_severely_obese,True,True,765.0,890.0,0.8595505617977528,RGB,1995.599609375,85.88930454578835,60.886160462160035,7.944113731384277,8aed796b4b9887f2f60d6e5a6a69847b,1111111111011001101111010001110000111100000111000000000000000000,
29.5628858025,Male,1,img_1011.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1011.bmp,train,1011,505,second_in_pair,overweight,True,True,767.0,1075.0,0.7134883720930233,RGB,2418.802734375,117.9624911312574,55.33853348447412,146.15725708007812,2aeeaf8a604fa2c7f8bb0a0ada48a7e9,1110000111111000011111000100001011111110011111100111100000111000,
40.7631825859,Male,1,img_1012.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1012.bmp,train,1012,506,first_in_pair,very_severely_obese,True,True,85.0,108.0,0.7870370370370371,RGB,27.052734375,116.43235294117648,64.50318682165977,1333.734375,c778df91be7796c547187d03669af6b1,0100000100011000001111000111110001111111001111010001100000111100,
26.252017264,Male,1,img_1013.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1013.bmp,train,1013,506,second_in_pair,overweight,True,True,90.0,108.0,0.8333333333333334,RGB,28.740234375,108.72150205761316,78.25702817940518,1151.0467529296875,4011612271faf57b2ae4b9b6117582a5,1100001110001001100111011011110110111101100110011000000110001101,
38.7327823691,Female,1,img_1014.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1014.bmp,train,1014,507,first_in_pair,severely_obese,True,True,131.0,156.0,0.8397435897435898,RGB,60.380859375,102.07892934037972,61.1795428988937,367.500732421875,d2e00124b5611772326bf00128c5eb7d,0001100000000000000110011011110110111101101111011001110011011111,
29.0495867769,Female,1,img_1015.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1015.bmp,train,1015,507,second_in_pair,overweight,True,True,168.0,219.0,0.7671232876712328,RGB,107.841796875,106.6687866927593,92.16207790571248,690.9264526367188,7de998e0daf6ad2ba0967ecc69e596ad,0011000001111110011111100111111001111100001111000111100000110000,
39.7450902599,Male,1,img_1016.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1016.bmp,train,1016,508,first_in_pair,severely_obese,True,True,697.0,875.0,0.7965714285714286,RGB,1787.650390625,88.50780569788891,65.29272429619724,153.66348266601562,9c6bdd4e40a68a1404ec2e6fba12efc0,0110011101011001010110010100010101011111010011010000000100000001,
29.9831382662,Male,1,img_1017.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1017.bmp,train,1017,508,second_in_pair,overweight,True,True,634.0,889.0,0.7131608548931384,RGB,1653.037109375,121.61033025445951,58.723815736983454,150.0143280029297,a25d37dbf239841df24088fbb94a9bd1,1100011110011111000111110011111100111111000111110000100000000000,
26.6388067724,Female,1,img_1018.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1018.bmp,train,1018,509,first_in_pair,overweight,True,True,346.0,408.0,0.8480392156862745,RGB,414.427734375,90.74613935169444,64.3803510630182,36.85883331298828,d6d4e60ac2afa10140e5e32b8c36d29d,1110001111100011111000011010000110100001100000010001000000000000,
22.4823972051,Female,1,img_1019.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1019.bmp,train,1019,509,second_in_pair,normal,True,True,413.0,465.0,0.8881720430107527,RGB,563.138671875,97.87713817074123,58.15511170341147,21.139978408813477,e8784816e28c2f32f00536dc89dd0941,1111111111000111101100111000001100000001000000010000000100000000,
35.2584876543,Male,1,img_1020.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1020.bmp,train,1020,510,first_in_pair,severely_obese,True,True,652.0,889.0,0.7334083239595051,RGB,1698.181640625,103.27716742462407,62.9873952523773,91.03462219238281,c9f61b4cd1fee3c3c3f3b6ba0d930469,0000001100110011001111110111111101111111011110011100000000000000,
24.4097222222,Male,1,img_1021.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1021.bmp,train,1021,510,second_in_pair,normal,True,True,655.0,885.0,0.7401129943502824,RGB,1700.912109375,98.73281925216716,73.07331197078149,134.00192260742188,4daa32f2b1c12d2fc4d380b7d883489e,1000000010000000101111001001111011111111110111110000110000001100,
31.2444444444,Male,1,img_1022.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1022.bmp,train,1022,511,first_in_pair,moderately_obese,True,True,318.0,418.0,0.7607655502392344,RGB,390.294921875,109.70290541963828,68.20912818493903,601.8192138671875,f43563bead3e7108f71957789df91b89,0100011100000001001111010111111001111110011111100111111000000000,
26.2453333333,Male,1,img_1023.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1023.bmp,train,1023,511,second_in_pair,overweight,True,True,264.0,383.0,0.6892950391644909,RGB,296.279296875,166.89031964554158,78.72233196955379,412.0898132324219,e368cdf0d5b65ceecf74a2ce481b8237,1110001111100001111000011111001111100011110000111110000000000000,
40.8243243243,Male,1,img_1024.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1024.bmp,train,1024,512,first_in_pair,very_severely_obese,True,True,332.0,432.0,0.7685185185185185,RGB,420.240234375,171.9502663431504,48.182985984677295,30.440505981445312,810f9168e077f799e1477ad4a57cc851,1110001111001001110111011001100110010101000000010000000101110111,
36.2027027027,Male,1,img_1025.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1025.bmp,train,1025,512,second_in_pair,severely_obese,True,True,352.0,454.0,0.775330396475771,RGB,468.240234375,135.85612109531436,51.89533052547765,35.180999755859375,2003b73f19d836ced89ff8f5478556b7,1110001111001001110111011101110111001101110000110100001111000111,
34.1668319778,Female,1,img_1026.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1026.bmp,train,1026,513,first_in_pair,moderately_obese,True,True,406.0,426.0,0.9530516431924883,RGB,507.591796875,134.49957214551677,56.73586061105986,19.742143630981445,4b9b65faabc8f361e1aa53ed829f7555,0111110001111110010001110111110100000000000010001000000011000000,
29.8436818092,Female,1,img_1027.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1027.bmp,train,1027,513,second_in_pair,overweight,True,True,324.0,425.0,0.7623529411764706,RGB,403.470703125,132.44136528685547,46.80560127484246,9.829428672790527,cca2ca4a90548b165fcc021da182354b,1111111110011111000111110011110000111100001110000001000000000000,
41.8369371157,Male,1,img_1028.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1028.bmp,train,1028,514,first_in_pair,very_severely_obese,True,True,154.0,198.0,0.7777777777777778,RGB,89.771484375,89.42906336088154,64.46653701516867,349.84326171875,d52474ca05eb5feed56b681cf6be4cb5,0000000000011100001111000111110001111100011111000111100011111100,
27.8912914104,Male,1,img_1029.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1029.bmp,train,1029,514,second_in_pair,overweight,True,True,131.0,172.0,0.7616279069767442,RGB,66.568359375,125.62351322563465,64.12122209508352,648.918701171875,d7d2d8126b915e4c8e82b67cdbf0abea,0000000001111100011111100110101001111110011110001111000000111100,
28.2067901235,Male,1,img_1030.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1030.bmp,train,1030,515,first_in_pair,overweight,True,True,529.0,624.0,0.8477564102564102,RGB,967.740234375,155.27164824778245,48.843330145298054,12.818516731262207,2647a85812501727df1deef51de6ee7d,1110011111000011100000111000001111000001110000011100000111000001,
27.1219135802,Male,1,img_1031.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1031.bmp,train,1031,515,second_in_pair,overweight,True,True,426.0,541.0,0.7874306839186691,RGB,676.302734375,149.89607143786935,33.91067866946893,50.7989387512207,ddd385ea09b26ff2bea15fa40e543b88,1111011111000001100111011000000110000111000001110000001100000111,
40.2887110727,Female,1,img_1032.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1032.bmp,train,1032,516,first_in_pair,very_severely_obese,True,True,210.0,231.0,0.9090909090909091,RGB,142.623046875,107.13178726035869,46.03110151204257,64.57051849365234,274139796de4038e1f5b27bbb54d70ba,1111011111100001110010000111100001000100001111001001000110000011,
25.0854238754,Female,1,img_1033.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1033.bmp,train,1033,516,second_in_pair,overweight,True,True,228.0,305.0,0.7475409836065574,RGB,203.783203125,82.17512223180903,50.46427921392778,79.00981140136719,3c51b93686afadc4b86850e19ea2207a,1000000000000000001000000011110000111110001111011101101111110001,
28.0550304558,Male,1,img_1034.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1034.bmp,train,1034,517,first_in_pair,overweight,True,True,133.0,149.0,0.8926174496644296,RGB,58.255859375,73.51546651864561,67.59270713699284,506.046875,5bdee095dca86ba7e1c6b7be37d07674,0000000000111100001111001011111000111110100111001101111000111110,
25.8401596303,Male,1,img_1035.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1035.bmp,train,1035,517,second_in_pair,overweight,True,True,129.0,163.0,0.7914110429447853,RGB,61.814453125,130.59552004565558,48.464181138997375,489.3797607421875,f96b1fe4417ec85a5666b557ec11a88f,0000111110111011000000000010000000100011000000110000001100000011,
40.2341311134,Female,1,img_1036.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1036.bmp,train,1036,518,first_in_pair,very_severely_obese,False,False,,,,,,,,,,,missing_file
34.7476586889,Female,1,img_1037.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1037.bmp,train,1037,518,second_in_pair,moderately_obese,False,False,,,,,,,,,,,missing_file
45.1537629758,Male,1,img_1038.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1038.bmp,train,1038,519,first_in_pair,very_severely_obese,True,True,340.0,445.0,0.7640449438202247,RGB,443.314453125,107.77251156642433,62.63666359576068,312.0653076171875,944b767017d4993c631b4b0af979f16d,1110111011111111101111101111111011000010100000100000000000000000,
25.3894896194,Male,1,img_1039.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1039.bmp,train,1039,519,second_in_pair,overweight,True,True,299.0,438.0,0.682648401826484,RGB,385.013671875,102.67305783357004,57.99617804402939,54.08303451538086,f3c6ea998c76bdd5b7f42e7c539d3d18,0000000000001100001111100111111011111110011111100001110000000000,
29.3723599633,Male,1,img_1040.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1040.bmp,train,1040,520,first_in_pair,overweight,True,True,246.0,288.0,0.8541666666666666,RGB,276.802734375,148.93337850045168,47.540796550368704,95.58760833740234,cb4590d4292f225bd75050a041489fcc,1110001111001001110111011101100111100111110000011100000011100001,
27.4357208448,Male,1,img_1041.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1041.bmp,train,1041,520,second_in_pair,overweight,True,True,242.0,264.0,0.9166666666666666,RGB,249.615234375,153.06038692712247,47.12298960498842,100.1998519897461,4b42df3efe59bfb0ec00762e1a5d05ee,1110011111000001100111011100111110000111110000111100000011000110,
40.8951022706,Male,1,img_1042.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1042.bmp,train,1042,521,first_in_pair,very_severely_obese,True,True,209.0,235.0,0.8893617021276595,RGB,144.173828125,129.1879262954291,76.16877927856657,158.15658569335938,8ce9d6824075c56d1abd56e5c11de5cc,1110001111000001110111011101110111111111111111111000010000000000,
31.0011259148,Male,1,img_1043.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1043.bmp,train,1043,521,second_in_pair,moderately_obese,True,True,223.0,252.0,0.8849206349206349,RGB,165.427734375,129.8182610861983,64.99966256756227,153.11160278320312,af8d80cddd1d4337c10a08329cbb1a38,1100001111000001110000011100000111100001111000111110000110000100,
29.0495867769,Female,1,img_1044.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1044.bmp,train,1044,522,first_in_pair,overweight,True,True,671.0,781.0,0.8591549295774648,RGB,1537.646484375,95.6365697231758,49.00067732313287,12.687274932861328,4448e198dd15b1a6680faa729964fd60,1111111111000011101111010011110000111100001111000001110000011100,
24.5307621671,Female,1,img_1045.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1045.bmp,train,1045,522,second_in_pair,normal,True,True,503.0,673.0,0.7473997028231798,RGB,993.779296875,88.20961009574056,47.12709906669276,11.36323356628418,26d6bd8e9ae383c5c1bcb224493e21c9,1100001110111101011111000111111001111110001111000001100000011000,
38.3505256893,Male,1,img_1046.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1046.bmp,train,1046,523,first_in_pair,severely_obese,True,True,427.0,474.0,0.9008438818565401,RGB,594.404296875,94.47954031166316,52.11334458355914,118.41914367675781,918b6fd9ace75d3df346c06bc70e22f5,0111011101111111000000110000001111000111110000110000000100000000,
35.2824836342,Male,1,img_1047.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1047.bmp,train,1047,523,second_in_pair,severely_obese,True,True,461.0,577.0,0.7989601386481803,RGB,779.904296875,52.020064136061684,43.91552920561365,251.70762634277344,272f8972a2e9c3d1abd0b09c72ffdf46,1110000111111101011010010110000100101111000110110000001100000001,
52.1082754738,Male,1,img_1048.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1048.bmp,train,1048,524,first_in_pair,very_severely_obese,True,True,266.0,249.0,1.0682730923694779,RGB,194.583984375,89.68383307666757,43.834026396901336,30.517284393310547,bf117e76ddef236cc0db123dcd1f6796,0000000000111000001111000011110001111100011111000011000001111000,
41.6866203791,Male,1,img_1049.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1049.bmp,train,1049,524,second_in_pair,very_severely_obese,True,True,223.0,232.0,0.9612068965517241,RGB,152.302734375,95.21259857739292,51.293210846806375,71.78007507324219,a25dd1edf072e55591a7ac85e6da1f02,0000000000111000001111000011110000111100001111000011100001100100,
32.6324301617,Male,1,img_1050.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1050.bmp,train,1050,525,first_in_pair,moderately_obese,True,True,67.0,87.0,0.7701149425287356,RGB,17.384765625,141.43112026076514,70.06581910968805,734.3659057617188,dac2a8356b85aaa13129f2e39ef117eb,1100001110000011000111011000001110111111110111110000011100001001,
25.1018693552,Male,1,img_1051.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1051.bmp,train,1051,525,second_in_pair,overweight,True,True,48.0,59.0,0.8135593220338984,RGB,8.349609375,99.65077683615819,55.91974809311694,1307.293212890625,44e6d8b6015de253fdc947fbdf31b05a,1110011111000011100111111010100011110100100000000000000000000001,
29.267755102,Female,1,img_1052.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1052.bmp,train,1052,526,first_in_pair,overweight,True,True,210.0,281.0,0.7473309608540926,RGB,173.482421875,124.28124046771734,47.513939219480406,62.07098388671875,c5a0039e1d41e0ab251fb9285f10d12f,0000000001111110001110111111111111111111111111101101110011000011,
22.9551020408,Female,1,img_1053.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1053.bmp,train,1053,526,second_in_pair,normal,True,True,138.0,162.0,0.8518518518518519,RGB,65.865234375,147.59831812488818,37.380020325285585,83.7959213256836,0a06d18319b984d4dfc8991212fbee70,1111111111111111110011110000001100000010000000000000001000000001,
36.8021831143,Female,1,img_1054.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1054.bmp,train,1054,527,first_in_pair,severely_obese,True,True,806.0,886.0,0.909706546275395,RGB,2093.919921875,81.41127491892074,44.227528228163074,26.390541076660156,a7c4aa4b79930bc84738236e33c28d7f,0000000000110000101110001111101110010011100111110001001100011001,
26.6228558699,Female,1,img_1055.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1055.bmp,train,1055,527,second_in_pair,overweight,True,True,374.0,461.0,0.8112798264642083,RGB,506.072265625,119.2421555094134,53.91251802102527,32.7606201171875,a72c3bddda9e1fa738e94a1a2b9757b5,1100001111000001101100011000000111101111111000011110000110100100,
33.0511803214,Male,1,img_1056.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1056.bmp,train,1056,528,first_in_pair,moderately_obese,True,True,467.0,568.0,0.8221830985915493,RGB,778.833984375,160.72028153934312,62.47076701903984,234.17144775390625,aa08e9bde510acdb1777ae9eaddbcd62,1110001111011011111111111000001111101111110000111000000100000000,
31.5171592938,Male,1,img_1057.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1057.bmp,train,1057,528,second_in_pair,moderately_obese,True,True,338.0,442.0,0.7647058823529411,RGB,438.599609375,122.43898765696538,61.976933861577145,120.72818756103516,5a5e3489c90cd204820c4bb958b69af6,0000000100011001001111000111100001111110001110000011100000111000,
35.5405555556,Female,1,img_1058.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1058.bmp,train,1058,529,first_in_pair,severely_obese,True,True,322.0,391.0,0.8235294117647058,RGB,369.669921875,106.71933726231514,67.84684395324855,198.37225341796875,230b8eba54496516f0c73e57098b65ed,1100000011000000111111001111111001111110001111000001100000000000,
32.8066666667,Female,1,img_1059.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1059.bmp,train,1059,529,second_in_pair,moderately_obese,True,True,324.0,460.0,0.7043478260869566,RGB,436.693359375,75.21633118625873,46.301373308164834,65.20939636230469,d011f44eac1d381c8b3d2e0c87fc85d0,1110000011100000100111001011110000111110001111000001000000000000,
30.7024489796,Male,1,img_1060.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1060.bmp,train,1060,530,first_in_pair,moderately_obese,True,True,406.0,587.0,0.6916524701873935,RGB,699.408203125,160.3510922197699,48.408431227925135,214.51907348632812,4058e0fcac172469a4deb5ea41fc65b5,1110011111011111100000111000001110000111110000111100001110000011,
24.9636734694,Male,1,img_1061.bmp,/Users/satanhaha/Documents/MS ADS/ML2/Final Project/BMI/Data/Images/img_1061.bmp,train,1061,530,second_in_pair,normal,True,True,331.0,470.0,0.7042553191489361,RGB,457.201171875,125.45860384392878,71.94763018625407,565.2392578125,99a3e7eba0473c66782144273525368b,1111111111011111100111111000000110000001110000001000000000000011,
