Unnamed: 0,bmi,gender,is_training,name,bmi_category
1282,39.5397153352,Female,1,img_1282.bmp,Obese
1283,28.7268135904,Female,1,img_1283.bmp,Overweight
1284,36.3101536911,Female,1,img_1284.bmp,Obese
1285,24.2658100277,Female,1,img_1285.bmp,Normal
1286,31.7067346939,Male,1,img_1286.bmp,Obese
1287,25.2506122449,Male,1,img_1287.bmp,Overweight
1288,29.6464100346,Male,1,img_1288.bmp,Overweight
1289,26.3016868512,Male,1,img_1289.bmp,Overweight
1290,36.4878892734,Male,1,img_1290.bmp,Obese
1291,25.8455882353,Male,1,img_1291.bmp,Overweight
1292,53.8951900861,Male,1,img_1292.bmp,Severely Obese
1293,46.5122873346,Male,1,img_1293.bmp,Severely Obese
1294,36.2779133046,Male,1,img_1294.bmp,Obese
1295,24.4051416776,Male,1,img_1295.bmp,Normal
1296,45.1882460973,Female,1,img_1296.bmp,Severely Obese
1297,33.084251607,Female,1,img_1297.bmp,Obese
1298,41.3529411765,Male,1,img_1298.bmp,Severely Obese
1299,30.4065743945,Male,1,img_1299.bmp,Obese
1300,52.7521219136,Male,1,img_1300.bmp,Severely Obese
1301,45.1579861111,Male,1,img_1301.bmp,Severely Obese
1302,44.9891660368,Female,1,img_1302.bmp,Severely Obese
1303,28.1625094482,Female,1,img_1303.bmp,Overweight
1304,38.9669942051,Female,1,img_1304.bmp,Obese
1305,21.2547241119,Female,1,img_1305.bmp,Normal
1306,36.6059171598,Male,1,img_1306.bmp,Obese
1307,29.950295858,Male,1,img_1307.bmp,Overweight
1308,40.992194674,Female,1,img_1308.bmp,Severely Obese
1309,23.0782828283,Female,1,img_1309.bmp,Normal
1310,36.2779133046,Male,1,img_1310.bmp,Obese
1311,27.0435353725,Male,1,img_1311.bmp,Overweight
1312,37.1189164371,Male,1,img_1312.bmp,Obese
1313,26.6287878788,Male,1,img_1313.bmp,Overweight
1314,34.4326530612,Male,1,img_1314.bmp,Obese
1315,26.972244898,Male,1,img_1315.bmp,Overweight
1316,33.7153061224,Female,1,img_1316.bmp,Obese
1317,25.8244897959,Female,1,img_1317.bmp,Overweight
1318,51.3513513514,Male,1,img_1318.bmp,Severely Obese
1319,28.2432432432,Male,1,img_1319.bmp,Overweight
1320,22.8643350412,Male,1,img_1320.bmp,Normal
1321,20.3586544888,Male,1,img_1321.bmp,Normal
1322,47.4910865078,Male,1,img_1322.bmp,Severely Obese
1323,36.9375117283,Male,1,img_1323.bmp,Obese
1324,40.8481445312,Female,1,img_1324.bmp,Severely Obese
1325,31.580078125,Female,1,img_1325.bmp,Obese
1326,29.5316110061,Male,1,img_1326.bmp,Overweight
1327,26.5784499055,Male,1,img_1327.bmp,Overweight
1328,40.3466483012,Female,1,img_1328.bmp,Severely Obese
1329,25.8218549128,Female,1,img_1329.bmp,Overweight
1330,47.2947204277,Female,1,img_1330.bmp,Severely Obese
1331,33.6700824237,Female,1,img_1331.bmp,Obese
1332,40.7173089775,Male,1,img_1332.bmp,Severely Obese
1333,27.7190911116,Male,1,img_1333.bmp,Overweight
1334,37.3020408163,Male,1,img_1334.bmp,Obese
1335,31.5632653061,Male,1,img_1335.bmp,Obese
1336,23.6724489796,Male,1,img_1336.bmp,Normal
1337,21.5204081633,Male,1,img_1337.bmp,Normal
1338,30.6804205515,Male,1,img_1338.bmp,Obese
1339,23.7075976989,Male,1,img_1339.bmp,Normal
1340,43.5743801653,Male,1,img_1340.bmp,Severely Obese
1341,27.4357208448,Male,1,img_1341.bmp,Overweight
1342,36.8415217939,Female,1,img_1342.bmp,Obese
1343,30.9964726631,Female,1,img_1343.bmp,Obese
1344,40.0540540541,Male,1,img_1344.bmp,Severely Obese
1345,27.6013513514,Male,1,img_1345.bmp,Overweight
1346,38.3681777778,Male,1,img_1346.bmp,Obese
1347,30.3696,Male,1,img_1347.bmp,Obese
1348,45.0565019396,Male,1,img_1348.bmp,Severely Obese
1349,29.6424354866,Male,1,img_1349.bmp,Overweight
1350,30.9964726631,Female,1,img_1350.bmp,Obese
1351,23.9115646259,Female,1,img_1351.bmp,Normal
1352,30.6804205515,Male,1,img_1352.bmp,Obese
1353,23.7075976989,Male,1,img_1353.bmp,Normal
1354,43.8917793965,Female,1,img_1354.bmp,Severely Obese
1355,32.9188345473,Female,1,img_1355.bmp,Obese
1356,25.4375,Male,1,img_1356.bmp,Overweight
1357,22.7598684211,Male,1,img_1357.bmp,Normal
1358,27.9765306122,Male,1,img_1358.bmp,Overweight
1359,23.5289795918,Male,1,img_1359.bmp,Normal
1360,58.2366863905,Female,1,img_1360.bmp,Severely Obese
1361,34.6092307692,Female,1,img_1361.bmp,Obese
1362,35.236132769,Male,1,img_1362.bmp,Obese
1363,25.8398306973,Male,1,img_1363.bmp,Overweight
1364,35.5050505051,Female,1,img_1364.bmp,Obese
1365,26.4674012856,Female,1,img_1365.bmp,Overweight
1366,38.3682334596,Male,1,img_1366.bmp,Obese
1367,28.9719313878,Male,1,img_1367.bmp,Overweight
1368,46.9634986226,Female,1,img_1368.bmp,Severely Obese
1369,31.4703856749,Female,1,img_1369.bmp,Obese
1370,37.5852082869,Male,1,img_1370.bmp,Obese
1371,29.7549565605,Male,1,img_1371.bmp,Overweight
1372,32.277318641,Female,1,img_1372.bmp,Obese
1373,25.8218549128,Female,1,img_1373.bmp,Overweight
1374,43.0067567568,Male,1,img_1374.bmp,Severely Obese
1375,28.6283783784,Male,1,img_1375.bmp,Overweight
1376,48.8097599683,Male,1,img_1376.bmp,Severely Obese
1377,41.6974806586,Male,1,img_1377.bmp,Severely Obese
1378,25.6035379813,Female,1,img_1378.bmp,Overweight
1379,21.7630072841,Female,1,img_1379.bmp,Normal
1380,25.1021622694,Male,1,img_1380.bmp,Overweight
1381,22.5919460425,Male,1,img_1381.bmp,Normal
1382,36.7961432507,Female,1,img_1382.bmp,Obese
1383,31.9545454545,Female,1,img_1383.bmp,Obese
1384,32.0945945946,Male,1,img_1384.bmp,Obese
1385,27.472972973,Male,1,img_1385.bmp,Overweight
1386,37.2348740329,Male,1,img_1386.bmp,Obese
1387,27.7518349534,Male,1,img_1387.bmp,Overweight
1388,51.2482840237,Female,1,img_1388.bmp,Severely Obese
1389,45.2582248521,Female,1,img_1389.bmp,Severely Obese
1390,38.9669942051,Female,1,img_1390.bmp,Obese
1391,27.4540186445,Female,1,img_1391.bmp,Overweight
1392,36.541752674,Male,1,img_1392.bmp,Obese
1393,33.7714392944,Male,1,img_1393.bmp,Obese
1394,31.9545454545,Female,1,img_1394.bmp,Obese
1395,28.7268135904,Female,1,img_1395.bmp,Overweight
1396,28.3503465658,Female,1,img_1396.bmp,Overweight
1397,24.6588951901,Female,1,img_1397.bmp,Normal
1398,32.4847721067,Male,1,img_1398.bmp,Obese
1399,25.8401596303,Male,1,img_1399.bmp,Overweight
1400,33.7484626066,Male,1,img_1400.bmp,Obese
1401,22.7314024995,Male,1,img_1401.bmp,Normal
1402,36.9756738988,Male,1,img_1402.bmp,Obese
1403,21.9543063774,Male,1,img_1403.bmp,Normal
1404,37.346875,Male,1,img_1404.bmp,Obese
1405,24.71484375,Male,1,img_1405.bmp,Normal
1406,55.9079973268,Female,1,img_1406.bmp,Severely Obese
1407,46.5116952551,Female,1,img_1407.bmp,Severely Obese
1408,26.6228558699,Male,1,img_1408.bmp,Overweight
1409,24.9002004901,Male,1,img_1409.bmp,Normal
1410,50.0298438935,Male,1,img_1410.bmp,Severely Obese
1411,20.1733241506,Male,1,img_1411.bmp,Normal
1412,25.9878176854,Female,1,img_1412.bmp,Overweight
1413,22.1487082546,Female,1,img_1413.bmp,Normal
1414,39.9342838049,Male,1,img_1414.bmp,Obese
1415,32.8870572511,Male,1,img_1415.bmp,Obese
1416,40.1644736842,Male,1,img_1416.bmp,Severely Obese
1417,29.4539473684,Male,1,img_1417.bmp,Overweight
1418,39.3106122449,Male,1,img_1418.bmp,Obese
1419,32.5675510204,Male,1,img_1419.bmp,Obese
1420,44.6240234375,Female,1,img_1420.bmp,Severely Obese
1421,32.4382324219,Female,1,img_1421.bmp,Obese
1422,28.0550304558,Male,1,img_1422.bmp,Overweight
1423,25.5448435203,Male,1,img_1423.bmp,Overweight
1424,36.2779133046,Male,1,img_1424.bmp,Obese
1425,27.0435353725,Male,1,img_1425.bmp,Overweight
1426,36.8716326531,Male,1,img_1426.bmp,Obese
1427,32.2806122449,Male,1,img_1427.bmp,Obese
1428,30.6158579882,Female,1,img_1428.bmp,Obese
1429,27.4544378698,Female,1,img_1429.bmp,Overweight
1430,31.5632653061,Male,1,img_1430.bmp,Obese
1431,21.5204081633,Male,1,img_1431.bmp,Normal
1432,37.5534188034,Male,1,img_1432.bmp,Obese
1433,22.8786982249,Male,1,img_1433.bmp,Normal
1434,33.4472318339,Female,1,img_1434.bmp,Obese
1435,28.8862456747,Female,1,img_1435.bmp,Overweight
1436,36.2779133046,Male,1,img_1436.bmp,Obese
1437,26.3839369488,Male,1,img_1437.bmp,Overweight
1438,31.6142011834,Female,1,img_1438.bmp,Obese
1439,25.6241420118,Female,1,img_1439.bmp,Overweight
1440,31.0081915564,Male,1,img_1440.bmp,Obese
1441,25.1018693552,Male,1,img_1441.bmp,Overweight
1442,44.925443787,Female,1,img_1442.bmp,Severely Obese
1443,34.6092307692,Female,1,img_1443.bmp,Obese
1444,46.8076034447,Female,1,img_1444.bmp,Severely Obese
1445,25.9878176854,Female,1,img_1445.bmp,Overweight
1446,38.0082179931,Female,1,img_1446.bmp,Obese
1447,24.6293252595,Female,1,img_1447.bmp,Normal
1448,41.8675555556,Male,1,img_1448.bmp,Severely Obese
1449,24.7456,Male,1,img_1449.bmp,Normal
1450,32.5462962963,Male,1,img_1450.bmp,Obese
1451,25.3589891975,Male,1,img_1451.bmp,Overweight
1452,31.7908220094,Male,1,img_1452.bmp,Obese
1453,29.598351526,Male,1,img_1453.bmp,Overweight
1454,30.4734471758,Male,1,img_1454.bmp,Obese
1455,20.3156314506,Male,1,img_1455.bmp,Normal
1456,45.5743243243,Male,1,img_1456.bmp,Severely Obese
1457,25.6756756757,Male,1,img_1457.bmp,Overweight
1458,44.7511574074,Male,1,img_1458.bmp,Severely Obese
1459,33.2243441358,Male,1,img_1459.bmp,Obese
1460,29.9946666667,Male,1,img_1460.bmp,Overweight
1461,28.12,Male,1,img_1461.bmp,Overweight
1462,22.3488321799,Female,1,img_1462.bmp,Normal
1463,19.7642733564,Female,1,img_1463.bmp,Normal
1464,33.4955632716,Male,1,img_1464.bmp,Obese
1465,28.4780092593,Male,1,img_1465.bmp,Overweight
1466,32.9188345473,Female,1,img_1466.bmp,Obese
1467,25.237773153,Female,1,img_1467.bmp,Overweight
1468,36.3358564014,Female,1,img_1468.bmp,Obese
1469,26.9098183391,Female,1,img_1469.bmp,Overweight
1470,32.2532894737,Male,1,img_1470.bmp,Obese
1471,26.7763157895,Male,1,img_1471.bmp,Overweight
1472,25.883095942,Female,1,img_1472.bmp,Overweight
1473,21.3488309594,Female,1,img_1473.bmp,Normal
1474,38.5135135135,Male,1,img_1474.bmp,Obese
1475,23.6216216216,Male,1,img_1475.bmp,Normal
1476,26.936065939,Female,1,img_1476.bmp,Overweight
1477,19.8888393852,Female,1,img_1477.bmp,Normal
1478,36.1762234825,Female,1,img_1478.bmp,Obese
1479,21.4104179794,Female,1,img_1479.bmp,Normal
1480,32.0044224766,Female,1,img_1480.bmp,Obese
1481,22.4945369407,Female,1,img_1481.bmp,Normal
1482,28.7584912742,Male,1,img_1482.bmp,Overweight
1483,25.1966597861,Male,1,img_1483.bmp,Overweight
1484,27.517949827,Male,1,img_1484.bmp,Overweight
1485,23.2610294118,Male,1,img_1485.bmp,Normal
1486,40.1644736842,Male,1,img_1486.bmp,Severely Obese
1487,29.0888157895,Male,1,img_1487.bmp,Overweight
1488,25.9389010117,Male,1,img_1488.bmp,Overweight
1489,24.2654235271,Male,1,img_1489.bmp,Normal
1490,36.1762234825,Female,1,img_1490.bmp,Obese
1491,17.7189666037,Female,1,img_1491.bmp,Underweight
1492,39.8624885216,Female,1,img_1492.bmp,Obese
1493,30.1792929293,Female,1,img_1493.bmp,Obese
1494,33.2781065089,Male,1,img_1494.bmp,Obese
1495,29.1183431953,Male,1,img_1495.bmp,Overweight
1496,31.7464818315,Male,1,img_1496.bmp,Obese
1497,27.4643982357,Male,1,img_1497.bmp,Overweight
1498,34.309220679,Male,1,img_1498.bmp,Obese
1499,24.8165509259,Male,1,img_1499.bmp,Normal
1500,29.5316110061,Male,1,img_1500.bmp,Overweight
1501,24.36357908,Male,1,img_1501.bmp,Normal
1502,39.1554054054,Male,1,img_1502.bmp,Obese
1503,34.9189189189,Male,1,img_1503.bmp,Obese
1504,51.6437098255,Female,1,img_1504.bmp,Severely Obese
1505,35.5050505051,Female,1,img_1505.bmp,Obese
1506,36.4733700643,Female,1,img_1506.bmp,Obese
1507,30.0179063361,Female,1,img_1507.bmp,Obese
1508,36.2586788336,Male,1,img_1508.bmp,Obese
1509,27.8912914104,Male,1,img_1509.bmp,Overweight
1510,34.0202702703,Male,1,img_1510.bmp,Obese
1511,26.3175675676,Male,1,img_1511.bmp,Overweight
1512,25.2134105591,Female,1,img_1512.bmp,Overweight
1513,21.924704834,Female,1,img_1513.bmp,Normal
1514,27.1176757812,Female,1,img_1514.bmp,Overweight
1515,23.6850585938,Female,1,img_1515.bmp,Normal
1516,25.7243385251,Male,1,img_1516.bmp,Overweight
1517,23.0859448302,Male,1,img_1517.bmp,Normal
1518,32.6819058642,Male,1,img_1518.bmp,Obese
1519,28.4780092593,Male,1,img_1519.bmp,Overweight
1520,25.8401596303,Male,1,img_1520.bmp,Overweight
1521,24.36357908,Male,1,img_1521.bmp,Normal
1522,34.1457142857,Male,1,img_1522.bmp,Obese
1523,26.2548979592,Male,1,img_1523.bmp,Overweight
1524,34.7476586889,Female,1,img_1524.bmp,Obese
1525,26.517950052,Female,1,img_1525.bmp,Overweight
1526,44.7040863177,Female,1,img_1526.bmp,Severely Obese
1527,30.6634527089,Female,1,img_1527.bmp,Obese
1528,40.2887110727,Male,1,img_1528.bmp,Severely Obese
1529,26.6057525952,Male,1,img_1529.bmp,Overweight
1530,36.9145137576,Male,1,img_1530.bmp,Obese
1531,24.36357908,Male,1,img_1531.bmp,Normal
1532,33.961352657,Male,1,img_1532.bmp,Obese
1533,24.5112371351,Male,1,img_1533.bmp,Normal
1534,39.1512586322,Female,1,img_1534.bmp,Obese
1535,34.7663176654,Female,1,img_1535.bmp,Obese
1536,38.464316609,Male,1,img_1536.bmp,Obese
1537,27.669982699,Male,1,img_1537.bmp,Overweight
1538,34.4531075963,Male,1,img_1538.bmp,Obese
1539,23.3341501448,Male,1,img_1539.bmp,Normal
1540,39.9928888889,Male,1,img_1540.bmp,Obese
1541,27.4951111111,Male,1,img_1541.bmp,Overweight
1542,43.5743801653,Female,1,img_1542.bmp,Severely Obese
1543,27.4357208448,Female,1,img_1543.bmp,Overweight
1544,37.9304199219,Female,1,img_1544.bmp,Obese
1545,30.7219238281,Female,1,img_1545.bmp,Obese
1546,32.5462962963,Male,1,img_1546.bmp,Obese
1547,23.7316743827,Male,1,img_1547.bmp,Normal
1548,38.6487268519,Male,1,img_1548.bmp,Obese
1549,33.2243441358,Male,1,img_1549.bmp,Obese
1550,42.9077148438,Female,1,img_1550.bmp,Severely Obese
1551,27.4609375,Female,1,img_1551.bmp,Overweight
1552,28.1889062152,Male,1,img_1552.bmp,Overweight
1553,23.4907551793,Male,1,img_1553.bmp,Normal
1554,28.0550304558,Male,1,img_1554.bmp,Overweight
1555,19.9338374291,Male,1,img_1555.bmp,Normal
1556,37.8716216216,Male,1,img_1556.bmp,Obese
1557,27.6013513514,Male,1,img_1557.bmp,Overweight
1558,44.6240234375,Female,1,img_1558.bmp,Severely Obese
1559,28.3190917969,Female,1,img_1559.bmp,Overweight
1560,34.1100591716,Female,1,img_1560.bmp,Obese
1561,29.1183431953,Female,1,img_1561.bmp,Overweight
1562,32.6098632812,Female,1,img_1562.bmp,Obese
1563,24.8864746094,Female,1,img_1563.bmp,Normal
1564,40.2341311134,Female,1,img_1564.bmp,Severely Obese
1565,32.0044224766,Female,1,img_1565.bmp,Obese
1566,40.8481445312,Female,1,img_1566.bmp,Severely Obese
1567,30.0354003906,Female,1,img_1567.bmp,Obese
1568,32.0789359862,Female,1,img_1568.bmp,Obese
1569,20.5244377163,Female,1,img_1569.bmp,Normal
1570,32.9979591837,Male,1,img_1570.bmp,Obese
1571,22.9551020408,Male,1,img_1571.bmp,Normal
1572,38.616349481,Female,1,img_1572.bmp,Obese
1573,29.4943771626,Female,1,img_1573.bmp,Overweight
1574,31.9269031142,Female,1,img_1574.bmp,Obese
1575,26.3016868512,Female,1,img_1575.bmp,Overweight
1576,31.6228373702,Female,1,img_1576.bmp,Obese
1577,24.0211937716,Female,1,img_1577.bmp,Normal
1578,39.6805795848,Male,1,img_1578.bmp,Obese
1579,29.0382785467,Male,1,img_1579.bmp,Overweight
1580,30.6804205515,Male,1,img_1580.bmp,Obese
1581,23.7075976989,Male,1,img_1581.bmp,Normal
1582,34.2764497041,Female,1,img_1582.bmp,Obese
1583,27.6208284024,Female,1,img_1583.bmp,Overweight
1584,33.5183784919,Male,1,img_1584.bmp,Obese
1585,24.6588951901,Male,1,img_1585.bmp,Normal
1586,69.7282285261,Male,1,img_1586.bmp,Severely Obese
1587,56.200952192,Male,1,img_1587.bmp,Severely Obese
1588,33.9939555556,Male,1,img_1588.bmp,Obese
1589,26.9952,Male,1,img_1589.bmp,Overweight
1590,26.7763157895,Male,1,img_1590.bmp,Overweight
1591,19.4736842105,Male,1,img_1591.bmp,Normal
1592,32.3830017301,Female,1,img_1592.bmp,Obese
1593,22.5008650519,Female,1,img_1593.bmp,Normal
1594,49.3250126497,Male,1,img_1594.bmp,Severely Obese
1595,33.9109461967,Male,1,img_1595.bmp,Obese
1596,33.3783783784,Male,1,img_1596.bmp,Obese
1597,25.9324324324,Male,1,img_1597.bmp,Overweight
1598,31.8502040816,Male,1,img_1598.bmp,Obese
1599,25.5375510204,Male,1,img_1599.bmp,Overweight
1600,31.6142011834,Female,1,img_1600.bmp,Obese
1601,21.6307692308,Female,1,img_1601.bmp,Normal
1602,27.4323621228,Female,1,img_1602.bmp,Overweight
1603,22.1287721124,Female,1,img_1603.bmp,Normal
1604,28.7933207309,Male,1,img_1604.bmp,Overweight
1605,27.1690821256,Male,1,img_1605.bmp,Overweight
1606,41.606122449,Male,1,img_1606.bmp,Severely Obese
1607,33.7153061224,Male,1,img_1607.bmp,Obese
1608,36.3310810811,Male,1,img_1608.bmp,Obese
1609,26.9594594595,Male,1,img_1609.bmp,Overweight
1610,29.2867262608,Male,1,img_1610.bmp,Overweight
1611,25.8482037443,Male,1,img_1611.bmp,Overweight
1612,31.7517089844,Female,1,img_1612.bmp,Obese
1613,28.3190917969,Female,1,img_1613.bmp,Overweight
1614,40.1714285714,Male,1,img_1614.bmp,Severely Obese
1615,27.2591836735,Male,1,img_1615.bmp,Overweight
1616,33.2963867188,Female,1,img_1616.bmp,Obese
1617,24.5432128906,Female,1,img_1617.bmp,Normal
1618,33.6291319538,Female,1,img_1618.bmp,Obese
1619,25.3163128191,Female,1,img_1619.bmp,Overweight
1620,39.5026014568,Female,1,img_1620.bmp,Obese
1621,36.2107180021,Female,1,img_1621.bmp,Obese
1622,35.4791883455,Female,1,img_1622.bmp,Obese
1623,33.2845993757,Female,1,img_1623.bmp,Obese
1624,37.2480536332,Female,1,img_1624.bmp,Obese
1625,32.991133218,Female,1,img_1625.bmp,Obese
1626,28.2426538108,Female,1,img_1626.bmp,Overweight
1627,21.9485766758,Female,1,img_1627.bmp,Normal
1628,37.3574879227,Male,1,img_1628.bmp,Obese
1629,25.2495274102,Male,1,img_1629.bmp,Overweight
1630,30.4945777778,Male,1,img_1630.bmp,Obese
1631,25.6204444444,Male,1,img_1631.bmp,Overweight
1632,32.573847182,Female,1,img_1632.bmp,Obese
1633,26.936065939,Female,1,img_1633.bmp,Overweight
1634,38.7702702703,Male,1,img_1634.bmp,Obese
1635,32.3513513514,Male,1,img_1635.bmp,Obese
1636,51.9763557891,Male,1,img_1636.bmp,Severely Obese
1637,36.6736723588,Male,1,img_1637.bmp,Obese
1638,30.8459183673,Male,1,img_1638.bmp,Obese
1639,27.9765306122,Male,1,img_1639.bmp,Overweight
1640,40.6059651334,Male,1,img_1640.bmp,Severely Obese
1641,24.36357908,Male,1,img_1641.bmp,Normal
1642,44.0731095679,Male,1,img_1642.bmp,Severely Obese
1643,26.4438657407,Male,1,img_1643.bmp,Overweight
1644,41.19140625,Female,1,img_1644.bmp,Severely Obese
1645,28.833984375,Female,1,img_1645.bmp,Overweight
1646,41.19140625,Female,1,img_1646.bmp,Severely Obese
1647,28.833984375,Female,1,img_1647.bmp,Overweight
1648,59.6873636183,Male,1,img_1648.bmp,Severely Obese
1649,47.9730212259,Male,1,img_1649.bmp,Severely Obese
1650,22.9551020408,Male,1,img_1650.bmp,Normal
1651,22.6681632653,Male,1,img_1651.bmp,Normal
1652,37.6994598765,Male,1,img_1652.bmp,Obese
1653,32.5462962963,Male,1,img_1653.bmp,Obese
1654,44.7511574074,Male,1,img_1654.bmp,Severely Obese
1655,27.1219135802,Male,1,img_1655.bmp,Overweight
1656,39.9337278107,Female,1,img_1656.bmp,Obese
1657,29.7839053254,Female,1,img_1657.bmp,Overweight
1658,37.2480536332,Male,1,img_1658.bmp,Obese
1659,29.6464100346,Male,1,img_1659.bmp,Overweight
1660,31.4557752341,Female,1,img_1660.bmp,Obese
1661,28.5296566077,Female,1,img_1661.bmp,Overweight
1662,33.14316609,Male,1,img_1662.bmp,Obese
1663,24.0211937716,Male,1,img_1663.bmp,Normal
1664,47.2505776097,Male,1,img_1664.bmp,Severely Obese
1665,31.0081915564,Male,1,img_1665.bmp,Obese
1666,32.7614784206,Male,1,img_1666.bmp,Obese
1667,27.2743342516,Male,1,img_1667.bmp,Overweight
1668,33.1414285714,Male,1,img_1668.bmp,Obese
1669,27.8330612245,Male,1,img_1669.bmp,Overweight
1670,26.9515610652,Male,1,img_1670.bmp,Overweight
1671,23.0782828283,Male,1,img_1671.bmp,Normal
1672,54.1237024221,Female,1,img_1672.bmp,Severely Obese
1673,35.8797577855,Female,1,img_1673.bmp,Obese
1674,57.427843524,Male,1,img_1674.bmp,Severely Obese
1675,28.5405982906,Male,1,img_1675.bmp,Overweight
1676,32.3538980361,Female,1,img_1676.bmp,Obese
1677,23.986510613,Female,1,img_1677.bmp,Normal
1678,36.9559611188,Male,1,img_1678.bmp,Obese
1679,28.5885736957,Male,1,img_1679.bmp,Overweight
1680,33.891184573,Male,1,img_1680.bmp,Obese
1681,24.2079889807,Male,1,img_1681.bmp,Normal
1682,35.2824836342,Male,1,img_1682.bmp,Obese
1683,26.0783574688,Male,1,img_1683.bmp,Overweight
1684,48.7271581601,Male,1,img_1684.bmp,Severely Obese
1685,39.8676748582,Male,1,img_1685.bmp,Obese
1686,42.0629552549,Female,1,img_1686.bmp,Severely Obese
1687,36.3936004162,Female,1,img_1687.bmp,Obese
1688,42.3648648649,Male,1,img_1688.bmp,Severely Obese
1689,29.527027027,Male,1,img_1689.bmp,Overweight
1690,36.9559611188,Male,1,img_1690.bmp,Obese
1691,27.7518349534,Male,1,img_1691.bmp,Overweight
1692,28.0550304558,Male,1,img_1692.bmp,Overweight
1693,24.9542113001,Male,1,img_1693.bmp,Normal
1694,31.7517089844,Female,1,img_1694.bmp,Obese
1695,27.4609375,Female,1,img_1695.bmp,Overweight
1696,40.8607419163,Male,1,img_1696.bmp,Severely Obese
1697,32.4933544932,Male,1,img_1697.bmp,Obese
1698,31.780591716,Female,1,img_1698.bmp,Obese
1699,27.2880473373,Female,1,img_1699.bmp,Overweight
1700,33.2230623819,Male,1,img_1700.bmp,Obese
1701,29.236294896,Male,1,img_1701.bmp,Overweight
1702,26.5784499055,Male,1,img_1702.bmp,Overweight
1703,23.1823146398,Male,1,img_1703.bmp,Normal
1704,33.084251607,Male,1,img_1704.bmp,Obese
1705,22.4327364555,Male,1,img_1705.bmp,Normal
1706,44.7040863177,Female,1,img_1706.bmp,Severely Obese
1707,30.1792929293,Female,1,img_1707.bmp,Obese
1708,28.6019736842,Male,1,img_1708.bmp,Overweight
1709,24.3421052632,Male,1,img_1709.bmp,Normal
1710,35.7277249135,Male,1,img_1710.bmp,Obese
1711,33.14316609,Male,1,img_1711.bmp,Obese
1712,31.7094594595,Male,1,img_1712.bmp,Obese
1713,24.6486486486,Male,1,img_1713.bmp,Normal
1714,50.9743652344,Female,1,img_1714.bmp,Severely Obese
1715,38.4453125,Female,1,img_1715.bmp,Obese
1716,31.8820861678,Female,1,img_1716.bmp,Obese
1717,26.5684051398,Female,1,img_1717.bmp,Overweight
1718,33.4472318339,Female,1,img_1718.bmp,Obese
1719,27.365916955,Female,1,img_1719.bmp,Overweight
1720,52.6351351351,Male,1,img_1720.bmp,Severely Obese
1721,45.7027027027,Male,1,img_1721.bmp,Severely Obese
1722,36.9145137576,Male,1,img_1722.bmp,Obese
1723,29.5316110061,Male,1,img_1723.bmp,Overweight
1724,31.4527027027,Male,1,img_1724.bmp,Obese
1725,25.0337837838,Male,1,img_1725.bmp,Overweight
1726,29.4112244898,Female,1,img_1726.bmp,Overweight
1727,23.3855102041,Female,1,img_1727.bmp,Normal
1728,31.8820861678,Female,1,img_1728.bmp,Obese
1729,26.5684051398,Female,1,img_1729.bmp,Overweight
1730,43.0408163265,Male,1,img_1730.bmp,Severely Obese
1731,39.4540816327,Male,1,img_1731.bmp,Obese
1732,49.2927631579,Male,1,img_1732.bmp,Severely Obese
1733,26.0460526316,Male,1,img_1733.bmp,Overweight
1734,33.4695496925,Male,1,img_1734.bmp,Obese
1735,29.285855981,Male,1,img_1735.bmp,Overweight
1736,29.1772460938,Female,1,img_1736.bmp,Overweight
1737,25.7446289062,Female,1,img_1737.bmp,Overweight
1738,43.8494096681,Female,1,img_1738.bmp,Severely Obese
1739,32.8870572511,Female,1,img_1739.bmp,Obese
1740,30.6804205515,Male,1,img_1740.bmp,Obese
1741,24.4048799841,Male,1,img_1741.bmp,Normal
1742,33.9023919753,Male,1,img_1742.bmp,Obese
1743,30.5121527778,Male,1,img_1743.bmp,Obese
1744,34.1668319778,Male,1,img_1744.bmp,Obese
1745,25.7994445547,Male,1,img_1745.bmp,Overweight
1746,27.6208284024,Female,1,img_1746.bmp,Overweight
1747,24.459408284,Female,1,img_1747.bmp,Normal
1748,52.3355263158,Male,1,img_1748.bmp,Severely Obese
1749,43.6940789474,Male,1,img_1749.bmp,Severely Obese
1750,32.5462962963,Male,1,img_1750.bmp,Obese
1751,27.7999614198,Male,1,img_1751.bmp,Overweight
1752,32.277318641,Male,1,img_1752.bmp,Obese
1753,26.6287878788,Male,1,img_1753.bmp,Overweight
1754,44.1497584541,Female,1,img_1754.bmp,Severely Obese
1755,35.4379332073,Female,1,img_1755.bmp,Obese
1756,35.8278236915,Female,1,img_1756.bmp,Obese
1757,34.0525711662,Female,1,img_1757.bmp,Obese
1758,28.8153263533,Female,1,img_1758.bmp,Overweight
1759,26.6228558699,Female,1,img_1759.bmp,Overweight
1760,30.1285714286,Male,1,img_1760.bmp,Obese
1761,25.6810204082,Male,1,img_1761.bmp,Overweight
1762,33.9023919753,Male,1,img_1762.bmp,Obese
1763,23.0536265432,Male,1,img_1763.bmp,Normal
1764,39.5759054232,Male,1,img_1764.bmp,Obese
1765,29.0223306436,Male,1,img_1765.bmp,Overweight
1766,28.0550304558,Male,1,img_1766.bmp,Overweight
1767,18.4572568788,Male,1,img_1767.bmp,Underweight
1768,36.3238815375,Male,1,img_1768.bmp,Obese
1769,24.9542113001,Male,1,img_1769.bmp,Normal
